17,1681,0.5;0
17,1901,0.25;1
17,1911,0.25;1
17,1941,0.5;2
17,2006,0.25;1
17,2101,2;8
17,2201,4;16
17,2301,1;0
17,2511,2;8
17,2516,2;8
17,2551,0.5;2
17,2561,1;4
17,2616,2;0
17,2621,1;4
18,1201,0.12;4
18,1216,0.25;8
18,1411,0.5;0
18,1636,1;4
18,1656,1;4
18,1681,1;4
18,1901,0.25;1
18,1911,0.25;1
18,1941,0.5;2
18,2006,0.25;1
18,2101,2;8
18,2201,4;16
18,2301,1;0
18,2511,2;8
18,2516,2;8
18,2551,0.5;2
18,2561,1;4
18,2616,2;0
19,1276,16;128
19,1411,4;16
19,1661,8;32
19,2121,4;16
19,2201,8;32
19,2516,2;8
19,2726,40;80
20,1201,0.06;0.12
20,1401,0.12;1
20,1411,0.25;1
20,1451,2;8
20,1521,1;4
20,1551,0.5;2
20,1553,1;4
20,1561,0.5;2
20,1562,2;8
20,1591,0.5;2
20,1636,0.5;2
20,1656,0.5;2
20,1681,0.5;2
20,1901,0.25;1
20,1911,0.25;1
20,1941,0.5;2
20,1951,1;4
20,2006,0.25;1
20,2101,2;8
20,2201,4;8
20,2301,1;0
20,2511,2;8
20,2516,2;8
20,2541,0.5;2
20,2551,0.5;2
20,2561,1;4
20,2578,1;4
20,2616,2;0
20,2621,1;4
20,2726,10;80
20,2826,1;4
21,1101,4;16
21,1216,8;32
21,1260,8;32
21,1266,16;128
21,1271,8;32
21,1276,16;128
21,1281,8;32
21,1282,16;128
21,1401,1;4
21,1411,1;4
21,1451,8;32
21,1521,8;32
21,1536,8;32
21,1537,2;8
21,1551,8;32
21,1553,4;32
21,1556,8;32
21,1561,1;4
21,1562,8;32
21,1566,4;16
21,1571,8;32
21,1581,1;4
21,1591,2;8
21,1601,16;64
21,1606,8;32
21,1611,16;64
21,1636,1;4
21,1641,16;64
21,1651,1;4
21,1656,1;4
21,1661,4;16
21,1681,8;32
21,1801,16;64
21,1816,16;64
21,1821,4;16
21,1841,4;16
21,1861,8;32
21,2101,4;16
21,2116,4;16
21,2121,4;16
21,2201,8;32
21,2401,16;32
21,2416,16;64
21,2501,4;16
21,2506,2;8
21,2511,2;8
21,2516,2;8
21,2521,1;4
21,2526,2;8
21,2536,2;8
21,2551,1;4
21,2561,2;8
21,2601,64;256
21,2726,40;80
12,1281,8;32
12,1271,4;8
12,1537,8;32
12,1411,4;16
12,1401,4;16
13,1537,8;32
13,1411,4;16
13,1401,4;16
05,1537,8;32
05,1411,4;16
05,1401,4;16
01,2601,64;256
C1,1537,8;32
C1,1401,4;16
C1,2006,0.5;4
C1,2301,4;0
C1,1821,4;16
C1,2516,2;8
C1,2521,1;4
C2,1901,8;32
C2,2101,4;16
C2,2521,1;4
