18,1411,0.5;0
18,1421,1;0
18,1427,1;0
18,1636,1;4
18,1656,1;4
18,1681,1;4
18,1901,0.25;1
18,1911,0.25;1
18,1941,0.5;2
18,1942,0.5;2
18,2006,0.25;1
18,2101,2;8
18,2201,4;16
18,2301,1;0
18,2331,1;0
18,2511,2;8
18,2516,2;8
18,2551,0.5;2
18,2561,1;4
18,2581,1;4
18,2616,2;0
18,2621,1;4
18,2691,0.25;0
18,2692,0.06;0
19,1276,16;128
19,1411,4;16
19,1661,8;32
19,2121,4;16
19,2201,8;32
19,2516,2;8
19,2726,40;80
20,1201,0.06;0.12
20,1401,0.12;1
20,1411,0.25;1
20,1421,1;0
20,1427,1;4
20,1451,2;8
20,1521,1;4
20,1551,0.5;2
20,1553,1;4
20,1561,0.5;2
20,1562,2;8
20,1591,0.5;2
20,1636,0.5;2
20,1656,0.5;2
20,1681,0.5;2
20,1901,0.25;1
20,1911,0.25;1
20,1941,0.5;2
20,1942,0.5;2
20,1951,1;4
20,2006,0.25;1
20,2101,1;4
20,2116,0.25;1
20,2201,4;8
20,2301,1;0
20,2511,2;8
20,2516,2;8
20,2541,0.5;2
20,2561,1;4
20,2578,1;4
20,2580,0.12;0.5
20,2616,2;0
20,2621,1;4
20,2726,10;80
20,2826,1;4
21,1101,4;16
21,1216,8;32
21,1260,8;32
21,1266,16;128
21,1271,8;32
21,1276,16;128
21,1281,8;32
21,1282,16;128
21,1401,1;4
21,1411,1;4
21,1421,1;4
21,1427,0.5;2
21,1451,8;32
21,1521,8;32
21,1537,2;8
21,1551,8;32
21,1553,4;32
21,1556,8;32
21,1557,8;32
21,1561,1;4
21,1562,8;32
21,1566,4;16
21,1571,8;32
21,1581,1;4
21,1591,2;8
21,1601,16;64
21,1606,8;32
21,1611,16;64
21,1636,1;4
21,1641,16;64
21,1651,1;4
21,1656,1;4
21,1661,4;16
21,1681,2;16
21,1696,8;64
21,1760,0.5;2
21,1765,2;8
21,1801,16;64
21,1816,16;64
21,1821,4;16
21,1841,4;16
21,1861,8;32
21,2101,4;16
21,2116,4;16
21,2121,4;16
21,2201,8;32
21,2311,2;4
21,2401,16;32
21,2416,16;64
21,2501,4;16
21,2506,2;8
21,2511,2;8
21,2516,2;8
21,2521,1;4
21,2526,2;8
21,2536,2;8
21,2551,1;4
21,2561,2;4
21,2601,64;256
21,2628,32;128
21,2630,8;16
21,2707,256;512
21,2726,40;80
22,1101,4;16
22,1216,8;32
22,1260,8;32
22,1266,16;128
22,1271,8;32
22,1276,16;128
22,1281,8;32
22,1282,16;128
22,1401,1;4
22,1411,1;4
22,1421,1;4
22,1427,0.5;2
22,1451,8;32
22,1521,8;32
22,1537,2;8
22,1551,8;32
22,1553,4;32
22,1556,8;32
22,1557,8;32
22,1561,1;4
22,1562,8;32
22,1566,4;16
22,1571,8;32
22,1581,1;4
22,1591,2;8
22,1601,16;64
22,1606,8;32
22,1611,16;64
22,1636,1;4
22,1641,16;64
22,1651,1;4
22,1656,1;4
22,1661,4;16
22,1681,2;16
22,1696,8;64
22,1760,0.5;2
22,1765,2;8
22,1801,16;64
22,1816,16;64
22,1821,4;16
22,1841,4;16
22,1861,8;32
22,2101,4;16
22,2116,4;16
22,2121,4;16
22,2201,8;32
22,2401,16;32
22,2416,16;64
22,2501,4;16
22,2506,2;8
22,2511,0.12;2
22,2516,0.12;2
22,2521,0.06;1
22,2526,2;8
22,2536,2;8
22,2551,1;4
22,2561,2;4
22,2628,32;128
22,2630,8;16
22,2707,256;512
22,2726,40;80
23,1101,4;16
23,1216,8;32
23,1260,8;32
23,1266,16;128
23,1271,8;32
23,1276,16;128
23,1281,8;32
23,1282,16;128
23,1401,1;4
23,1411,1;4
23,1421,1;4
23,1427,0.5;2
23,1451,8;32
23,1521,8;32
23,1537,2;8
23,1551,8;32
23,1553,4;32
23,1556,8;32
23,1557,8;32
23,1561,1;4
23,1562,8;32
23,1566,4;16
23,1571,8;32
23,1581,1;4
23,1591,2;8
23,1601,16;64
23,1606,8;32
23,1611,16;64
23,1636,1;4
23,1641,16;64
23,1651,1;4
23,1656,1;4
23,1661,4;16
23,1681,2;16
23,1696,8;64
23,1760,0.5;2
23,1765,2;8
23,1801,16;64
23,1816,16;64
23,1821,4;16
23,1841,4;16
23,1861,8;32
23,1941,16;32
23,2101,4;16
23,2116,4;16
23,2121,4;16
23,2201,8;32
23,2401,16;32
23,2416,16;64
23,2501,4;16
23,2506,2;8
23,2511,0.12;2
23,2516,0.12;2
23,2521,0.06;1
23,2526,2;8
23,2536,2;8
23,2551,1;4
23,2561,2;4
23,2628,32;128
23,2630,8;16
23,2707,256;512
23,2726,40;80
24,1266,16;128
24,1276,16;128
24,1281,8;32
24,1282,16;128
24,1401,2;8
24,1411,2;8
24,1421,2;8
24,1636,8;64
24,1656,8;64
24,1661,8;32
24,1681,8;32
24,1816,16;64
24,1821,4;16
24,1841,4;16
24,1861,8;32
24,2101,4;16
24,2116,4;16
24,2121,4;16
24,2311,2;4
24,2316,2;4
24,2516,2;8
24,2521,1;4
24,2561,2;8
24,2726,40;80
25,1101,4;16
25,1216,8;32
25,1260,8;32
25,1266,16;128
25,1271,8;32
25,1276,16;128
25,1281,8;32
25,1282,16;128
25,1401,1;4
25,1411,1;4
25,1421,1;4
25,1427,0.5;2
25,1451,8;32
25,1521,8;32
25,1537,2;8
25,1551,8;32
25,1553,4;32
25,1556,8;32
25,1557,8;32
25,1561,1;4
25,1562,8;32
25,1566,4;16
25,1571,8;32
25,1581,1;4
25,1591,2;8
25,1601,16;64
25,1606,8;32
25,1611,16;64
25,1636,1;4
25,1641,16;64
25,1651,1;4
25,1656,1;4
25,1661,4;16
25,1681,2;16
25,1696,8;64
25,1760,0.5;2
25,1765,2;8
25,1801,16;64
25,1816,16;64
25,1821,4;16
25,1841,4;16
25,1861,8;32
25,1941,16;32
25,2101,4;16
25,2116,4;16
25,2121,4;16
25,2201,8;32
25,2401,16;32
25,2416,16;64
25,2501,4;16
25,2506,2;8
25,2511,2;8
25,2516,2;8
25,2521,1;4
25,2526,2;8
25,2536,2;8
25,2551,1;4
25,2561,2;4
25,2628,32;128
25,2630,8;16
25,2707,256;512
25,2726,40;80
26,1101,4;16
26,1216,8;32
26,1260,8;32
26,1266,16;128
26,1271,8;32
26,1276,16;128
26,1281,8;32
26,1282,16;128
26,1401,1;4
26,1411,1;4
26,1421,1;4
26,1427,0.5;2
26,1451,8;32
26,1521,8;32
26,1537,2;8
26,1551,8;32
26,1553,4;32
26,1556,8;32
26,1557,8;32
26,1561,1;4
26,1562,8;32
26,1566,4;16
26,1571,8;32
26,1581,1;4
26,1591,2;8
26,1601,16;64
26,1606,8;32
26,1611,16;64
26,1636,1;4
26,1641,16;64
26,1651,1;4
26,1656,1;4
26,1661,4;16
26,1681,2;16
26,1696,8;64
26,1760,0.5;2
26,1765,2;8
26,1801,16;64
26,1816,16;64
26,1821,4;16
26,1841,4;16
26,1861,8;32
26,1941,8;16
26,2101,4;16
26,2116,4;16
26,2121,4;16
26,2201,8;32
26,2401,16;32
26,2416,16;64
26,2501,4;16
26,2506,2;8
26,2511,2;8
26,2516,2;8
26,2521,1;4
26,2526,2;8
26,2536,2;8
26,2551,1;4
26,2561,2;4
26,2628,32;128
26,2630,8;16
26,2707,256;512
26,2726,40;80
27,1201,0.12;0.25
27,1208,2;4
27,1606,4;8
27,1801,16;64
27,1816,16;64
27,1821,4;16
27,1841,4;16
27,1861,8;32
27,1901,0.5;8
27,1911,2;8
27,1941,2;8
27,1942,2;8
27,1951,1;4
27,2006,0.5;4
27,2101,4;16
27,2116,4;16
27,2121,4;16
27,2201,8;32
27,2301,4;32
27,2306,8;32
27,2331,1;0
27,2501,4;16
27,2506,2;8
27,2511,1;4
27,2516,1;4
27,2521,1;4
27,2526,2;8
27,2536,2;8
27,2541,0.5;2
27,2551,1;4
27,2561,0.5;2
27,2578,0.5;2
27,2616,4;8
27,2621,1;4
27,2628,32;128
27,2630,8;16
27,2707,256;512
27,2726,40;80
27,2826,1;4
28,1201,0.12;0.25
28,1208,0.25;0.5
28,1606,4;8
28,1801,16;64
28,1816,16;64
28,1821,4;16
28,1841,4;16
28,1861,8;32
28,1901,0.5;8
28,1911,2;8
28,1941,2;8
28,1942,2;8
28,1951,1;4
28,2006,0.5;4
28,2101,4;16
28,2116,4;16
28,2121,4;16
28,2201,8;32
28,2301,4;32
28,2306,8;32
28,2331,1;0
28,2501,4;16
28,2506,2;8
28,2511,1;4
28,2516,1;4
28,2521,1;4
28,2526,2;8
28,2536,2;8
28,2541,0.5;2
28,2551,1;4
28,2561,0.5;2
28,2578,0.5;2
28,2616,4;8
28,2621,1;4
28,2628,32;128
28,2630,8;16
28,2707,256;512
28,2726,40;80
28,2826,1;4
29,1201,0.12;0
29,1216,0.25;0
29,1411,0.5;0
29,1421,0.12;0
29,1427,1;0
29,1636,0.5;0
29,1656,0.5;0
29,1681,0.5;0
29,1760,0.5;0
29,1901,0.25;1
29,1911,0.25;1
29,1941,0.5;2
29,1942,0.5;2
29,2006,0.25;1
29,2101,2;8
29,2201,4;16
29,2301,1;0
29,2331,1;0
29,2511,2;8
29,2516,2;8
29,2551,0.5;2
29,2561,1;4
29,2581,1;4
29,2616,2;0
29,2693,0.5;0
30,1201,0.12;4
30,1216,0.25;8
30,1411,0.5;0
30,1421,1;0
30,1427,1;0
30,1636,1;4
30,1656,1;4
30,1681,1;4
30,1901,0.25;1
30,1911,0.25;1
30,1941,0.5;2
30,1942,0.5;2
30,2006,0.25;1
30,2101,2;8
30,2201,4;16
30,2301,1;0
30,2331,1;0
30,2511,2;8
30,2516,2;8
30,2551,0.5;2
30,2561,1;4
30,2581,1;4
30,2616,2;0
30,2621,1;4
30,2691,0.25;0
30,2692,0.06;0
30,2693,0.25;0
31,1101,2;0
31,1216,1;4
31,1271,4;8
31,1281,2;4
31,1282,1;2
31,1401,4;0
31,1411,0.5;0
31,1421,1;0
31,1427,0.5;0
31,1451,8;32
31,1521,8;32
31,1551,4;16
31,1553,4;16
31,1556,4;16
31,1557,4;16
31,1561,1;0
31,1562,8;32
31,1566,4;16
31,1571,2;0
31,1581,1;0
31,1591,2;0
31,1636,2;0
31,1651,2;0
31,1656,2;0
31,1661,2;0
31,1681,2;0
31,1760,0.5;0
31,1911,8;32
31,1941,4;0
31,1951,4;16
31,2101,2;8
31,2201,2;8
31,2511,2;0
31,2516,2;0
31,2521,1;0
31,2526,2;0
31,2536,2;0
31,2541,0.25;0
31,2551,0.5;0
31,2561,1;0
31,2578,1;0
31,2580,0.12;0
31,2581,1;0
31,2726,10;80
31,2826,1;4
32,1201,8;16
32,1216,8;16
32,1901,0.5;8
32,2101,4;16
32,2116,4;16
32,2121,4;16
32,2201,8;32
32,2301,4;32
32,2306,8;32
32,2331,4;0
32,2501,4;16
32,2516,2;8
32,2521,1;4
32,2561,2;8
32,2601,64;256
32,2616,2;8
32,2621,1;4
32,2628,32;128
32,2691,12;0
32,2692,0.25;0
32,2693,0.5;0
32,2826,1;4
33,1216,8;32
33,1266,16;128
33,1271,8;32
33,1281,8;32
33,1282,16;128
33,1401,1;4
33,1411,1;4
33,1537,2;8
33,1553,8;32
33,1606,8;32
33,1636,1;4
33,1661,4;16
33,1681,2;16
33,1816,16;64
33,1821,4;16
33,1941,2;0
33,2101,4;16
33,2116,4;16
33,2511,2;8
33,2516,2;8
33,2521,1;4
33,2726,40;80
34,1901,8;32
34,2101,4;16
34,2116,2;8
34,2521,1;4
12,1281,8;32
12,1271,4;8
12,1537,8;32
12,1411,4;16
12,1401,4;16
13,1537,8;32
13,1411,4;16
13,1401,4;16
05,1537,8;32
05,1411,4;16
05,1401,4;16
01,2601,64;256
C1,1537,8;32
C1,1401,4;16
C1,2006,0.5;4
C1,2301,4;0
C1,1821,4;16
C1,2516,2;8
C1,2521,1;4
C2,1901,8;32
C2,2101,4;16
C2,2521,1;4
SL,1636,1;4
SL,1656,1;4
SL,2521,0.06;1
SL,2516,0.12;2
SL,1941,16;32
SL,2201,8;32
SL,2726,40;80
CP,1901,8;32
CP,2521,1;4
CP,2101,4;16
CP,2116,2;8
